층,A,관계,B,방향,조건,조건극성,부호,무게,등급,표본,출처수,교차확인,왜,사슬,근거,대주제A,대주제B,간선id
"L2밀착","목(木)","밀착","조후 균형","양방향","","","","0.35","약","20","9","","낭설후보","","같은 문단 20회 · 우연 대비 2.4배 · 서로 다른 출처 9곳","S01 음양·오행","S08 강약·격국·구조","N-917cb1f0"
"L2밀착","목(木)","밀착","지장간","양방향","","","","0.35","약","204","10","","분류경로","인목(寅) ─소속→ 목(木) · 지장간 ─구성→ 인목(寅)","같은 문단 204회 · 우연 대비 2.4배 · 서로 다른 출처 10곳","S01 음양·오행","S03 지지·지장간","N-aa7141bc"
"L2밀착","목(木)","밀착","신금(辛)","양방향","","","","0.35","약","338","15","","작용까지","갑목(甲) ─소속→ 목(木) · 신금(辛) ─극→ 갑목(甲)","같은 문단 338회 · 우연 대비 2.4배 · 서로 다른 출처 15곳","S01 음양·오행","S02 천간","N-cf16bc6f"
"L2밀착","목(木)","밀착","유금(酉)","양방향","","","","0.35","약","109","13","","작용까지","인목(寅) ─소속→ 목(木) · 유금(酉) ─극→ 인목(寅)","같은 문단 109회 · 우연 대비 2.4배 · 서로 다른 출처 13곳","S01 음양·오행","S03 지지·지장간","N-481ca19e"
"L2밀착","목(木)","밀착","억부용신","양방향","","","","0.35","약","29","11","","낭설후보","","같은 문단 29회 · 우연 대비 2.4배 · 서로 다른 출처 11곳","S01 음양·오행","S09 용신","N-20bd129f"
"L2밀착","목(木)","밀착","중화","양방향","","","","0.35","약","23","10","","발현만","삼합 ─귀결→ 목(木) · 삼합 ─적용→ 원국·명식 · 점수론(110점) ─적용→ 원국·명식 · 점수론(110점) ─귀결→ 중화","같은 문단 23회 · 우연 대비 2.3배 · 서로 다른 출처 10곳","S01 음양·오행","S08 강약·격국·구조","N-7dec3e14"
"L2밀착","목(木)","밀착","월간","양방향","","","","0.35","약","66","12","","발현만","갑목(甲) ─소속→ 목(木) · 갑목(甲) ─발현→ 부모 · 월주 ─육친→ 부모 · 월주 ─구성→ 월간","같은 문단 66회 · 우연 대비 2.3배 · 서로 다른 출처 12곳","S01 음양·오행","S13 자리(궁위)·원국 구조","N-4da721f4"
"L2밀착","목(木)","밀착","물상","양방향","","","","0.35","약","63","12","","낭설후보","","같은 문단 63회 · 우연 대비 2.3배 · 서로 다른 출처 12곳","S01 음양·오행","S13 자리(궁위)·원국 구조","N-001e5e01"
"L2밀착","목(木)","밀착","신금(申)","양방향","","","","0.35","약","87","11","","작용까지","인목(寅) ─소속→ 목(木) · 신금(申) ─극→ 인목(寅)","같은 문단 87회 · 우연 대비 2.3배 · 서로 다른 출처 11곳","S01 음양·오행","S03 지지·지장간","N-e2eeb7e5"
"L2밀착","목(木)","밀착","원국·명식","양방향","","","","0.35","약","551","14","","발현만","삼합 ─귀결→ 목(木) · 삼합 ─적용→ 원국·명식","같은 문단 551회 · 우연 대비 2.2배 · 서로 다른 출처 14곳","S01 음양·오행","S13 자리(궁위)·원국 구조","N-1b1ac412"
"L2밀착","목(木)","밀착","사화(巳)","양방향","","","","0.35","약","106","14","","작용까지","인목(寅) ─소속→ 목(木) · 인목(寅) ─생→ 사화(巳)","같은 문단 106회 · 우연 대비 2.1배 · 서로 다른 출처 14곳","S01 음양·오행","S03 지지·지장간","N-02837c7e"
"L2밀착","목(木)","밀착","세운(연운)","양방향","","","","0.35","약","112","13","","발현만","합화 ─귀결→ 목(木) · 세운(연운) ─적용→ 합화","같은 문단 112회 · 우연 대비 2.2배 · 서로 다른 출처 13곳","S01 음양·오행","S10 대운·세운·운해석","N-f87c6cd4"
"L2밀착","목(木)","밀착","일진","양방향","","","","0.35","약","8","6","","발현만","합화 ─귀결→ 목(木) · 일진 ─적용→ 합화","같은 문단 8회 · 우연 대비 1.6배 · 서로 다른 출처 6곳","S01 음양·오행","S10 대운·세운·운해석","N-646b19ba"
"L2밀착","목(木)","밀착","색·방위 개운","양방향","","","","0.35","약","13","6","","낭설후보","","같은 문단 13회 · 우연 대비 2.1배 · 서로 다른 출처 6곳","S01 음양·오행","S11 상담론·화법·윤리","N-99ab5170"
"L2밀착","목욕","밀착","적성·재능","양방향","","","","0.35","약","22","8","","발현만","목욕 ─산출→ 인목(寅) · 인목(寅) ─발현→ 배우자 · 재성 일반 ─육친→ 배우자 · 재성 일반 ─발현→ 적성·재능","같은 문단 22회 · 우연 대비 2.2배 · 서로 다른 출처 8곳","S07 십이운성","S15 발현·결과","N-69b46b3a"
"L2밀착","목욕","밀착","십성(총칭)","양방향","","","","0.35","약","59","8","","발현만","목욕 ─산출→ 인목(寅) · 인목(寅) ─발현→ 배우자 · 십성(총칭) ─발현→ 배우자","같은 문단 59회 · 우연 대비 2.1배 · 서로 다른 출처 8곳","S07 십이운성","S14 기본 골격어","N-1abcbda2"
"L2밀착","목욕","밀착","역마","양방향","","","","0.35","약","9","8","","분류경로","목욕 ─산출→ 사화(巳) · 역마 ─산출→ 사화(巳)","같은 문단 9회 · 우연 대비 2.0배 · 서로 다른 출처 8곳","S07 십이운성","S06 신살","N-22d846be"
"L2밀착","목욕","밀착","연해자평","양방향","","","","0.35","약","6","3","","낭설후보","","같은 문단 6회 · 우연 대비 4.0배 · 서로 다른 출처 3곳","S07 십이운성","S12 역사·이론사·인물","N-3c303e02"
"L2밀착","목욕","밀착","순행·역행","양방향","","","","0.35","약","5","4","","낭설후보","","같은 문단 5회 · 우연 대비 3.2배 · 서로 다른 출처 4곳","S07 십이운성","S10 대운·세운·운해석","N-03869612"
"L2밀착","목욕","밀착","함지살","양방향","","","","0.35","약","5","3","","낭설후보","","같은 문단 5회 · 우연 대비 70.2배 · 서로 다른 출처 3곳","S07 십이운성","S06 신살","N-e567ba2c"
"L2밀착","목욕","밀착","홍염","양방향","","","","0.35","약","6","2","","분류경로","목욕 ─산출→ 자수(子) · 홍염 ─산출→ 자수(子)","같은 문단 6회 · 우연 대비 5.2배 · 서로 다른 출처 2곳","S07 십이운성","S06 신살","N-decde6ad"
"L2밀착","목욕","밀착","천살·지살","양방향","","","","0.35","약","5","2","","분류경로","목욕 ─산출→ 사화(巳) · 천살·지살 ─산출→ 사화(巳)","같은 문단 5회 · 우연 대비 4.1배 · 서로 다른 출처 2곳","S07 십이운성","S06 신살","N-fe5ed900"
"L2밀착","목욕","밀착","연지","양방향","","","","0.35","약","15","7","","분류경로","십이운성 자체 ─구성→ 목욕 · 십이운성 자체 ─적용→ 원국·명식 · 원국·명식 ─구성→ 연주 · 연주 ─구성→ 연지","같은 문단 15회 · 우연 대비 2.0배 · 서로 다른 출처 7곳","S07 십이운성","S13 자리(궁위)·원국 구조","N-18eb7ebe"
"L2밀착","목욕","밀착","천간(총칭)","양방향","","","","0.35","약","42","7","","분류경로","십이운성 자체 ─구성→ 목욕 · 십이운성 자체 ─산출→ 병화(丙) · 천간(총칭) ─롤업→ 병화(丙)","같은 문단 42회 · 우연 대비 2.0배 · 서로 다른 출처 7곳","S07 십이운성","S14 기본 골격어","N-1332d0ac"
"L2밀착","목욕","밀착","일주","양방향","","","","0.35","약","83","14","","분류경로","십이운성 자체 ─구성→ 목욕 · 십이운성 자체 ─적용→ 원국·명식 · 원국·명식 ─구성→ 일주","같은 문단 83회 · 우연 대비 1.9배 · 서로 다른 출처 14곳","S07 십이운성","S13 자리(궁위)·원국 구조","N-c3e064fa"
"L2밀착","목욕","밀착","직업·직무","양방향","","","","0.35","약","52","10","","발현만","목욕 ─산출→ 오화(午) · 오화(午) ─발현→ 직업·직무","같은 문단 52회 · 우연 대비 1.8배 · 서로 다른 출처 10곳","S07 십이운성","S15 발현·결과","N-f26b73f7"
"L2밀착","목욕","밀착","삼합","양방향","","","","0.35","약","32","10","","분류경로","목욕 ─산출→ 자수(子) · 삼합 ─구성→ 자수(子)","같은 문단 32회 · 우연 대비 1.7배 · 서로 다른 출처 10곳","S07 십이운성","S04 합충형파해","N-613856a6"
"L2밀착","목욕","밀착","상관","양방향","","","","0.35","약","69","9","","발현만","목욕 ─산출→ 인목(寅) · 인목(寅) ─발현→ 배우자 · 상관 ─발현→ 배우자","같은 문단 69회 · 우연 대비 1.6배 · 서로 다른 출처 9곳","S07 십이운성","S05 십성·육친","N-89950382"
"L2밀착","묘(입묘)","밀착","비견","양방향","","","","0.35","약","6","4","","낭설후보","","같은 문단 6회 · 우연 대비 2.4배 · 서로 다른 출처 4곳","S07 십이운성","S05 십성·육친","N-875abb0b"
"L2밀착","묘(입묘)","밀착","월지","양방향","","","","0.35","약","10","5","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─구성→ 병·사 · 월지 ─산출→ 병·사","같은 문단 10회 · 우연 대비 2.4배 · 서로 다른 출처 5곳","S07 십이운성","S13 자리(궁위)·원국 구조","N-d84efdb0"
"L2밀착","묘(입묘)","밀착","통근","양방향","","","","0.35","약","6","4","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─적용→ 원국·명식 · 통근 ─적용→ 원국·명식","같은 문단 6회 · 우연 대비 5.1배 · 서로 다른 출처 4곳","S07 십이운성","S03 지지·지장간","N-2eda3749"
"L2밀착","묘(입묘)","밀착","투간·투출","양방향","","","","0.35","약","5","2","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─적용→ 원국·명식 · 투간·투출 ─적용→ 원국·명식","같은 문단 5회 · 우연 대비 5.7배 · 서로 다른 출처 2곳","S07 십이운성","S03 지지·지장간","N-6fff69ec"
"L2밀착","묘(입묘)","밀착","쇠","양방향","","","","0.35","약","7","3","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─구성→ 쇠","같은 문단 7회 · 우연 대비 20.6배 · 서로 다른 출처 3곳","S07 십이운성","S07 십이운성","N-47a44247"
"L2밀착","묘(입묘)","밀착","적성·재능","양방향","","","","0.35","약","7","3","","발현만","묘(입묘) ─산출→ 술토(戌) · 술토(戌) ─발현→ 관계·결혼 · 재성 일반 ─발현→ 관계·결혼 · 재성 일반 ─발현→ 적성·재능","같은 문단 7회 · 우연 대비 4.0배 · 서로 다른 출처 3곳","S07 십이운성","S15 발현·결과","N-17faca71"
"L2밀착","묘(입묘)","밀착","형제·동료","양방향","","","","0.35","약","7","4","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─적용→ 원국·명식 · 원국·명식 ─구성→ 월주 · 월주 ─육친→ 형제·동료","같은 문단 7회 · 우연 대비 3.7배 · 서로 다른 출처 4곳","S07 십이운성","S05 십성·육친","N-e1cf4e3f"
"L2밀착","묘(입묘)","밀착","화개","양방향","","","","0.35","약","6","1","","분류경로","묘(입묘) ─산출→ 미토(未) · 화개 ─산출→ 미토(未)","같은 문단 6회 · 우연 대비 17.5배 · 서로 다른 출처 1곳","S07 십이운성","S06 신살","N-f11cc0a5"
"L2밀착","묘(입묘)","밀착","파","양방향","","","","0.35","약","6","2","","분류경로","묘(입묘) ─산출→ 미토(未) · 파 ─구성→ 미토(未)","같은 문단 6회 · 우연 대비 10.6배 · 서로 다른 출처 2곳","S07 십이운성","S04 합충형파해","N-380888f0"
"L2밀착","묘(입묘)","밀착","토(土)","양방향","","","","0.35","약","7","2","","분류경로","묘(입묘) ─산출→ 미토(未) · 미토(未) ─소속→ 토(土)","같은 문단 7회 · 우연 대비 8.0배 · 서로 다른 출처 2곳","S07 십이운성","S01 음양·오행","N-9f0a72b7"
"L2밀착","묘(입묘)","밀착","반합","양방향","","","","0.35","약","5","2","","분류경로","묘(입묘) ─산출→ 미토(未) · 반합 ─구성→ 미토(未)","같은 문단 5회 · 우연 대비 6.3배 · 서로 다른 출처 2곳","S07 십이운성","S04 합충형파해","N-e4d089eb"
"L2밀착","묘(입묘)","밀착","삼형","양방향","","","","0.35","약","6","4","","분류경로","묘(입묘) ─산출→ 미토(未) · 삼형 ─구성→ 미토(未)","같은 문단 6회 · 우연 대비 5.4배 · 서로 다른 출처 4곳","S07 십이운성","S04 합충형파해","N-5ca22790"
"L2밀착","묘(입묘)","밀착","학업·시험","양방향","","","","0.35","약","5","2","","발현만","묘(입묘) ─산출→ 미토(未) · 미토(未) ─소속→ 토(土) · 상생 ─구성→ 토(土) · 상생 ─발현→ 학업·시험","같은 문단 5회 · 우연 대비 2.6배 · 서로 다른 출처 2곳","S07 십이운성","S15 발현·결과","N-9cb6617c"
"L2밀착","묘(입묘)","밀착","정화(丁)","양방향","","","","0.35","약","13","3","","분류경로","묘(입묘) ─산출→ 미토(未) · 미토(未) ─지장간→ 정화(丁)","같은 문단 13회 · 우연 대비 2.0배 · 서로 다른 출처 3곳","S07 십이운성","S02 천간","N-858159c9"
"L2밀착","묘(입묘)","밀착","편관(칠살)","양방향","","","","0.35","약","5","3","","발현만","묘(입묘) ─산출→ 미토(未) · 천을귀인 ─산출→ 미토(未) · 천을귀인 ─발현→ 구설·송사 · 편관(칠살) ─발현→ 구설·송사","같은 문단 5회 · 우연 대비 2.0배 · 서로 다른 출처 3곳","S07 십이운성","S05 십성·육친","N-5266aa4c"
"L2밀착","묘(입묘)","밀착","신금(辛)","양방향","","","","0.35","약","13","6","","분류경로","묘(입묘) ─산출→ 술토(戌) · 술토(戌) ─지장간→ 신금(辛)","같은 문단 13회 · 우연 대비 1.9배 · 서로 다른 출처 6곳","S07 십이운성","S02 천간","N-503f3167"
"L2밀착","묘(입묘)","밀착","비겁 일반","양방향","","","","0.35","약","6","3","","발현만","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─산출→ 병화(丙) · 병화(丙) ─발현→ 배우자 · 비겁 일반 ─발현→ 배우자","같은 문단 6회 · 우연 대비 1.9배 · 서로 다른 출처 3곳","S07 십이운성","S05 십성·육친","N-86e0c99d"
"L2밀착","묘(입묘)","밀착","병화(丙)","양방향","","","","0.35","약","14","8","","분류경로","십이운성 자체 ─구성→ 묘(입묘) · 십이운성 자체 ─산출→ 병화(丙)","같은 문단 14회 · 우연 대비 1.9배 · 서로 다른 출처 8곳","S07 십이운성","S02 천간","N-101435eb"
